Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.6,695,47,53,1023.9,1018.9,0,2024-08-22 05:53:26
