Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.7,697,34,53,1035.7,1030.6,0,2024-09-03 05:52:12
