Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
21.9,588,39,57,1008.4,1003.4,0,2024-08-30 01:33:19
22,668,40,57,1008.1,1003.1,0,2024-08-30 01:43:25
