Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
21.2,638,38,57,1016.9,1011.9,0,2024-08-29 07:23:39
21.4,666,39,54,1016.9,1011.9,0,2024-08-29 07:33:46
