timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx
2024-09-03 11:20:52,586,33,54,1036.7,1031.6,0
2024-09-03 11:20:53,586,33,54,1036.7,1031.6,0
2024-09-03 11:20:54,586,33,54,1036.7,1031.6,0
2024-09-03 11:20:55,586,33,54,1036.7,1031.6,0
2024-09-03 11:20:56,586,33,54,1036.7,1031.6,0
2024-09-03 11:20:57,586,33,54,1036.7,1031.6,0
2024-09-03 11:20:58,586,33,54,1036.7,1031.6,0
2024-09-03 11:20:59,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:00,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:01,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:02,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:03,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:04,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:05,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:06,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:07,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:08,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:09,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:10,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:11,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:12,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:13,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:14,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:15,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:16,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:17,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:18,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:19,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:20,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:21,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:22,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:23,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:24,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:25,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:26,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:27,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:28,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:29,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:30,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:31,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:32,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:33,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:34,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:35,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:36,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:37,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:38,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:39,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:40,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:41,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:42,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:43,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:44,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:45,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:46,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:47,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:48,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:49,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:50,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:51,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:52,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:53,586,33,54,1036.7,1031.6,0
2024-09-03 11:21:54,586,33,54,1036.7,1031.6,0
