Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.9,701,39,53,1017.2,1012.2,0,2024-08-29 05:22:36
21.1,707,39,52,1017.1,1012.1,0,2024-08-29 05:32:42
