Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
19.2,696,50,54,1030.6,1025.5,0,2024-08-19 04:44:32
19.3,714,50,52,1030.5,1025.4,0,2024-08-19 04:54:37
19.4,681,50,51,1030.5,1025.4,0,2024-08-19 05:04:43
