timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx
2024-09-10 14:00:08,646,46,52,1031,1025.9,0
2024-09-10 14:00:09,646,46,52,1031,1025.9,0
2024-09-10 14:00:10,646,46,52,1031,1025.9,0
2024-09-10 14:00:11,646,46,52,1031,1025.9,0
2024-09-10 14:00:12,646,46,52,1031,1025.9,0
2024-09-10 14:00:13,646,46,52,1031,1025.9,0
2024-09-10 14:00:14,646,46,52,1031,1025.9,0
2024-09-10 14:00:15,646,46,52,1031,1025.9,0
2024-09-10 14:00:16,646,46,52,1031,1025.9,0
2024-09-10 14:00:17,646,46,52,1031,1025.9,0
2024-09-10 14:00:18,646,46,52,1031,1025.9,0
2024-09-10 14:00:19,646,46,52,1031,1025.9,0
2024-09-10 14:00:20,646,46,52,1031,1025.9,0
2024-09-10 14:00:21,646,46,52,1031,1025.9,0
2024-09-10 14:00:22,646,46,52,1031,1025.9,0
2024-09-10 14:00:23,646,46,52,1031,1025.9,0
2024-09-10 14:00:24,646,46,52,1031,1025.9,0
2024-09-10 14:00:25,646,46,52,1031,1025.9,0
2024-09-10 14:00:26,646,46,52,1031,1025.9,0
2024-09-10 14:00:27,646,46,52,1031,1025.9,0
2024-09-10 14:00:28,646,46,52,1031,1025.9,0
2024-09-10 14:00:29,646,46,52,1031,1025.9,0
2024-09-10 14:00:30,646,46,52,1031,1025.9,0
2024-09-10 14:00:31,646,46,52,1031,1025.9,0
2024-09-10 14:00:32,646,46,52,1031,1025.9,0
2024-09-10 14:00:33,646,46,52,1031,1025.9,0
2024-09-10 14:00:34,646,46,52,1031,1025.9,0
2024-09-10 14:00:35,646,46,52,1031,1025.9,0
2024-09-10 14:00:36,646,46,52,1031,1025.9,0
2024-09-10 14:00:37,646,46,52,1031,1025.9,0
2024-09-10 14:00:38,646,46,52,1031,1025.9,0
2024-09-10 14:00:39,646,46,52,1031,1025.9,0
2024-09-10 14:00:40,646,46,52,1031,1025.9,0
2024-09-10 14:00:41,646,46,52,1031,1025.9,0
2024-09-10 14:00:42,646,46,52,1031,1025.9,0
2024-09-10 14:00:43,646,46,52,1031,1025.9,0
2024-09-10 14:00:44,646,46,52,1031,1025.9,0
2024-09-10 14:00:45,646,46,52,1031,1025.9,0
2024-09-10 14:00:46,646,46,52,1031,1025.9,0
2024-09-10 14:00:47,646,46,52,1031,1025.9,0
2024-09-10 14:00:48,646,46,52,1031,1025.9,0
2024-09-10 14:00:49,646,46,52,1031,1025.9,0
2024-09-10 14:00:50,646,46,52,1031,1025.9,0
2024-09-10 14:00:51,646,46,52,1031,1025.9,0
2024-09-10 14:00:52,646,46,52,1031,1025.9,0
2024-09-10 14:00:53,646,46,52,1031,1025.9,0
2024-09-10 14:00:54,646,46,52,1031,1025.9,0
2024-09-10 14:00:55,646,46,52,1031,1025.9,0
2024-09-10 14:00:56,646,46,52,1031,1025.9,0
2024-09-10 14:00:57,646,46,52,1031,1025.9,0
2024-09-10 14:00:58,646,46,52,1031,1025.9,0
2024-09-10 14:00:59,646,46,52,1031,1025.9,0
2024-09-10 14:01:00,646,46,52,1031,1025.9,0
2024-09-10 14:01:01,646,46,52,1031,1025.9,0
2024-09-10 14:01:02,646,46,52,1031,1025.9,0
2024-09-10 14:01:03,646,46,52,1031,1025.9,0
2024-09-10 14:01:04,646,46,52,1031,1025.9,0
2024-09-10 14:01:05,646,46,52,1031,1025.9,0
2024-09-10 14:01:06,646,46,52,1031,1025.9,0
2024-09-10 14:01:07,646,46,52,1031,1025.9,0
2024-09-10 14:01:08,646,46,52,1031,1025.9,0
2024-09-10 14:01:09,646,46,52,1031,1025.9,0
2024-09-10 14:01:10,646,46,52,1031,1025.9,0
2024-09-10 14:01:11,646,46,52,1031,1025.9,0
2024-09-10 14:01:12,646,46,52,1031,1025.9,0
2024-09-10 14:01:13,646,46,52,1031,1025.9,0
2024-09-10 14:01:14,646,46,52,1031,1025.9,0
2024-09-10 14:01:15,646,46,52,1031,1025.9,0
2024-09-10 14:01:16,646,46,52,1031,1025.9,0
2024-09-10 14:01:17,646,46,52,1031,1025.9,0
2024-09-10 14:01:18,646,46,52,1031,1025.9,0
2024-09-10 14:01:19,646,46,52,1031,1025.9,0
2024-09-10 14:01:20,646,46,52,1031,1025.9,0
2024-09-10 14:01:21,646,46,52,1031,1025.9,0
2024-09-10 14:01:22,646,46,52,1031,1025.9,0
