timestamp,motion_value,light,temp
2024-08-22 13:51:54,True,22111,19.09
2024-08-22 13:51:55,True,22111,19.09
2024-08-22 13:51:57,True,22111,19.09
2024-08-22 13:51:58,True,22111,19.09
2024-08-22 13:51:59,True,22111,19.09
2024-08-22 13:52:00,True,22111,19.09
2024-08-22 13:52:01,True,22111,19.09
2024-08-22 13:52:03,False,22111,19.09
2024-08-22 13:52:04,False,22111,19.09
2024-08-22 13:52:05,False,22111,19.09
2024-08-22 13:52:06,False,22111,19.09
2024-08-22 13:52:07,False,22111,19.09
2024-08-22 13:52:08,False,22111,19.09
2024-08-22 13:52:09,False,22111,19.09
2024-08-22 13:52:10,False,22111,19.09
2024-08-22 13:52:11,False,22111,19.09
2024-08-22 13:52:13,False,22111,19.09
2024-08-22 13:52:14,False,22111,19.09
2024-08-22 13:52:15,False,22111,19.09
2024-08-22 13:52:16,False,22111,19.09
2024-08-22 13:52:17,False,22111,19.09
2024-08-22 13:52:18,False,22111,19.09
2024-08-22 13:52:19,False,22111,19.09
2024-08-22 13:52:20,False,22111,19.09
2024-08-22 13:52:21,False,22111,19.09
2024-08-22 13:52:23,False,22111,19.09
2024-08-22 13:52:24,False,22111,19.09
2024-08-22 13:52:25,False,22111,19.09
2024-08-22 13:52:26,False,22111,19.09
2024-08-22 13:52:27,False,22111,19.09
2024-08-22 13:52:29,False,22111,19.09
2024-08-22 13:52:30,False,22111,19.09
2024-08-22 13:52:31,False,22111,19.09
2024-08-22 13:52:32,True,22111,19.09
2024-08-22 13:52:33,True,22111,19.09
2024-08-22 13:52:34,True,22111,19.09
2024-08-22 13:52:36,True,22111,19.09
2024-08-22 13:52:37,True,22111,19.09
2024-08-22 13:52:38,True,22111,19.09
2024-08-22 13:52:39,True,22111,19.09
2024-08-22 13:52:40,True,22111,19.09
2024-08-22 13:52:41,True,22111,19.09
2024-08-22 13:52:42,True,22111,19.09
2024-08-22 13:52:43,True,22111,19.09
2024-08-22 13:52:45,True,22111,19.09
2024-08-22 13:52:46,True,22111,19.09
2024-08-22 13:52:47,True,22111,19.09
2024-08-22 13:52:48,True,22111,19.09
2024-08-22 13:52:49,True,22111,19.09
2024-08-22 13:52:51,True,22111,19.09
2024-08-22 13:52:52,True,22111,19.09
2024-08-22 13:52:53,True,22111,19.09
2024-08-22 13:52:54,True,22111,19.09
2024-08-22 13:52:55,True,22111,19.09
2024-08-22 13:52:57,True,22111,19.09
2024-08-22 13:52:58,True,22111,19.09
2024-08-22 13:52:59,True,22111,19.09
2024-08-22 13:53:00,True,22111,19.09
2024-08-22 13:53:01,True,22111,19.09
2024-08-22 13:53:02,True,22111,19.09
