Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.6,652,47,55,1023.8,1018.8,0,2024-08-22 04:52:53
20.4,657,48,56,1023.8,1018.8,0,2024-08-22 05:02:59
