timestamp,motion_value,light,temp
2024-08-29 09:30:30,True,16635,18.24
2024-08-29 09:30:31,True,16635,18.24
2024-08-29 09:30:33,True,16635,18.24
2024-08-29 09:30:34,True,16635,18.24
2024-08-29 09:30:35,True,16635,18.24
2024-08-29 09:30:36,True,16635,18.24
2024-08-29 09:30:37,True,16635,18.24
2024-08-29 09:30:38,False,16635,18.24
2024-08-29 09:30:39,False,16635,18.24
2024-08-29 09:30:40,False,16635,18.24
2024-08-29 09:30:42,False,16635,18.53
2024-08-29 09:30:43,False,16635,18.53
2024-08-29 09:30:44,False,16635,18.53
2024-08-29 09:30:45,False,16635,18.53
2024-08-29 09:30:46,False,16635,18.53
2024-08-29 09:30:48,False,16635,18.53
2024-08-29 09:30:49,False,16635,18.53
2024-08-29 09:30:50,False,16635,18.53
2024-08-29 09:30:51,False,16635,18.53
2024-08-29 09:30:52,False,16635,18.53
2024-08-29 09:30:53,False,16635,18.53
2024-08-29 09:30:55,False,16635,18.53
2024-08-29 09:30:56,False,16635,18.53
2024-08-29 09:30:57,True,16635,18.53
2024-08-29 09:30:58,True,16635,18.53
2024-08-29 09:30:59,True,16635,18.53
2024-08-29 09:31:00,True,16635,18.53
2024-08-29 09:31:02,True,16635,18.53
2024-08-29 09:31:03,True,16635,18.53
2024-08-29 09:31:04,True,16635,18.53
2024-08-29 09:31:05,True,16635,18.53
2024-08-29 09:31:06,True,16635,18.53
2024-08-29 09:31:07,True,16635,18.53
2024-08-29 09:31:09,True,16635,18.53
2024-08-29 09:31:10,True,16635,18.53
2024-08-29 09:31:11,True,16635,18.53
2024-08-29 09:31:12,False,16635,18.53
2024-08-29 09:31:13,False,16635,18.53
2024-08-29 09:31:14,False,16635,18.53
2024-08-29 09:31:16,False,16635,18.53
2024-08-29 09:31:17,False,16635,18.53
2024-08-29 09:31:18,False,16635,18.53
2024-08-29 09:31:19,False,16635,18.53
2024-08-29 09:31:20,False,16635,18.53
2024-08-29 09:31:21,False,16635,18.53
2024-08-29 09:31:22,True,16635,18.53
2024-08-29 09:31:23,True,16635,18.53
2024-08-29 09:31:25,True,16635,18.53
2024-08-29 09:31:26,True,16635,18.53
2024-08-29 09:31:27,True,16635,18.53
2024-08-29 09:31:28,True,16635,18.53
2024-08-29 09:31:29,True,16635,18.53
2024-08-29 09:31:30,True,16635,18.53
2024-08-29 09:31:32,True,16635,18.53
2024-08-29 09:31:33,True,16635,18.53
2024-08-29 09:31:34,True,16635,18.53
2024-08-29 09:31:35,True,16635,18.53
2024-08-29 09:31:36,True,16635,18.53
2024-08-29 09:31:37,True,16635,18.53
2024-08-29 09:31:38,True,16635,18.53
2024-08-29 09:31:40,True,16635,18.53
2024-08-29 09:31:41,True,16635,18.53
2024-08-29 09:31:42,True,16635,18.53
2024-08-29 09:31:43,False,16635,18.53
2024-08-29 09:31:44,False,16635,18.53
2024-08-29 09:31:46,False,16635,18.53
2024-08-29 09:31:47,False,16635,18.53
2024-08-29 09:31:48,False,16635,18.53
2024-08-29 09:31:49,False,16635,18.53
2024-08-29 09:31:50,False,16635,18.53
