timestamp,motion_value,light,temp
2024-08-19 14:51:24,False,22624,18.1
2024-08-19 14:51:25,False,22624,18.1
2024-08-19 14:51:26,False,22624,18.1
2024-08-19 14:51:28,True,22624,18.1
2024-08-19 14:51:29,True,22624,18.1
2024-08-19 14:51:30,True,22624,18.1
2024-08-19 14:51:31,True,22624,18.1
2024-08-19 14:51:32,True,22624,18.1
2024-08-19 14:51:33,True,22624,18.1
2024-08-19 14:51:35,True,22624,18.1
2024-08-19 14:51:36,True,22624,18.1
2024-08-19 14:51:37,True,22624,18.1
2024-08-19 14:51:38,True,22624,18.1
2024-08-19 14:51:39,True,22624,18.1
2024-08-19 14:51:40,True,22624,18.1
2024-08-19 14:51:41,True,22624,18.1
2024-08-19 14:51:43,True,22624,18.1
2024-08-19 14:51:44,True,22624,18.1
2024-08-19 14:51:45,True,22624,18.1
2024-08-19 14:51:46,True,22624,18.1
2024-08-19 14:51:47,True,22624,18.1
2024-08-19 14:51:48,True,22624,18.1
2024-08-19 14:51:49,True,22624,18.1
