timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx
2024-09-03 16:12:42,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:43,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:44,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:45,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:46,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:47,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:48,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:49,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:50,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:51,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:52,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:53,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:54,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:55,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:56,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:57,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:58,686,35,56,1035.9,1030.8,0
2024-09-03 16:12:59,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:00,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:01,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:02,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:03,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:04,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:05,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:06,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:07,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:08,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:09,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:10,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:11,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:12,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:13,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:14,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:15,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:16,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:17,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:18,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:19,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:20,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:21,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:22,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:23,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:24,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:25,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:26,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:27,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:28,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:29,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:30,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:31,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:32,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:33,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:34,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:35,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:36,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:37,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:38,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:39,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:40,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:41,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:42,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:43,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:44,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:45,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:46,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:47,686,35,56,1035.9,1030.8,0
2024-09-03 16:13:48,686,35,56,1035.9,1030.8,0
