timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx
2024-09-02 17:24:29,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:30,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:31,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:32,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:33,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:34,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:35,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:36,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:37,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:38,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:39,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:40,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:41,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:42,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:43,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:44,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:45,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:46,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:47,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:48,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:49,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:50,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:51,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:52,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:53,645,35,52,1023.2,1018.2,0
2024-09-02 17:24:54,645,35,52,1023.2,1018.2,0
