Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
21.6,552,39,54,1010.4,1005.4,0,2024-08-29 23:52:26
21.7,550,39,53,1010.9,1005.9,0,2024-08-30 00:02:30
