Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.3,538,48,52,1024.2,1019.2,0,2024-08-22 03:01:55
20.6,572,48,53,1024,1019,0,2024-08-22 03:12:00
