timestamp,motion_value,light,temp
2024-08-26 14:38:29,False,16645,18.67
2024-08-26 14:38:31,False,16645,18.67
2024-08-26 14:38:32,True,16645,18.67
2024-08-26 14:38:33,True,16645,18.67
2024-08-26 14:38:34,True,16645,18.67
2024-08-26 14:38:35,True,16645,18.67
2024-08-26 14:38:36,True,16645,18.67
2024-08-26 14:38:38,True,16645,18.67
2024-08-26 14:38:39,True,16645,18.67
2024-08-26 14:38:40,True,16645,18.67
2024-08-26 14:38:41,True,16645,18.67
2024-08-26 14:38:42,True,16645,18.67
2024-08-26 14:38:43,True,16645,18.67
2024-08-26 14:38:44,True,16645,18.67
2024-08-26 14:38:45,True,16645,18.67
2024-08-26 14:38:46,True,16645,18.67
2024-08-26 14:38:47,True,16645,18.67
2024-08-26 14:38:49,True,16645,18.67
2024-08-26 14:38:50,True,16645,18.67
2024-08-26 14:38:51,True,16645,18.67
