Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.1,515,45,53,1025.7,1020.6,0,2024-08-27 01:34:55
20.3,587,46,52,1025.6,1020.5,0,2024-08-27 01:45:01
