Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.5,690,48,54,1023.8,1018.8,0,2024-08-22 05:33:15
20.4,662,48,52,1023.8,1018.8,0,2024-08-22 05:43:21
