timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp
2024-08-12 17:12:34,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:35,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:36,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:37,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:38,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:39,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:40,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:41,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:42,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:43,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:44,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:45,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:46,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:47,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:48,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:49,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:50,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:51,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:52,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:53,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:54,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:55,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:56,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:12:57,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
