Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
21.2,755,39,51,1017,1012,0,2024-08-29 05:42:47
21.2,766,39,51,1016.9,1011.9,0,2024-08-29 05:52:52
