timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp
2024-08-12 17:10:52,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:10:53,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:10:54,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:10:55,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:10:56,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:10:57,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:10:58,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:10:59,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:00,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:01,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:02,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:03,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:04,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:05,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:06,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:07,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:08,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:09,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:10,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:11,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:12,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:13,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:14,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:15,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:16,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:17,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:18,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:19,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:20,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:21,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:22,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:23,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:24,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:25,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:26,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:27,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:28,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:29,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:30,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:31,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:32,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
2024-08-12 17:11:33,800,52,45,1037.8,1032.7,0,19.5,20.7,1723446269,1723436068
