Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.4,662,48,52,1023.8,1018.8,0,2024-08-22 05:43:21
20.6,695,47,53,1023.9,1018.9,0,2024-08-22 05:53:26
