Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
22.1,667,41,52,1005.2,1000.2,0,2024-08-30 04:45:00
22.1,680,41,53,1005.1,1000.1,0,2024-08-30 04:55:05
