Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.3,587,46,52,1025.6,1020.5,0,2024-08-27 01:45:01
20.5,622,45,51,1025.3,1020.2,0,2024-08-27 01:55:06
