timestamp,motion_value,light,temp
2024-08-22 15:27:51,False,10246,19.23
2024-08-22 15:27:52,False,10246,19.23
2024-08-22 15:27:53,False,10246,19.23
2024-08-22 15:27:54,False,10246,19.23
2024-08-22 15:27:56,False,10246,19.23
2024-08-22 15:27:57,False,10246,19.23
2024-08-22 15:27:58,False,10246,19.23
2024-08-22 15:27:59,False,10246,19.23
2024-08-22 15:28:00,False,10246,19.23
2024-08-22 15:28:02,False,10246,19.23
2024-08-22 15:28:03,False,10246,19.23
2024-08-22 15:28:04,False,10246,19.23
2024-08-22 15:28:05,True,10246,19.23
2024-08-22 15:28:06,True,10246,19.23
2024-08-22 15:28:07,True,10246,19.23
2024-08-22 15:28:09,True,10246,19.23
2024-08-22 15:28:10,True,10246,19.23
2024-08-22 15:28:11,True,10246,19.23
2024-08-22 15:28:12,True,10246,19.23
2024-08-22 15:28:13,True,10246,19.23
2024-08-22 15:28:14,True,10246,19.23
2024-08-22 15:28:16,True,10246,19.23
2024-08-22 15:28:17,True,10246,19.23
2024-08-22 15:28:18,True,10246,19.23
2024-08-22 15:28:19,True,10246,19.23
2024-08-22 15:28:20,True,10246,19.23
2024-08-22 15:28:21,True,10246,19.23
2024-08-22 15:28:22,True,10246,19.23
2024-08-22 15:28:23,True,10246,19.23
2024-08-22 15:28:25,True,10246,19.23
2024-08-22 15:28:26,True,10246,19.23
2024-08-22 15:28:27,True,10246,19.23
2024-08-22 15:28:28,False,10246,19.23
2024-08-22 15:28:29,True,10246,19.23
2024-08-22 15:28:30,True,10246,19.23
2024-08-22 15:28:31,True,10246,19.23
2024-08-22 15:28:33,True,10246,19.23
2024-08-22 15:28:34,True,10246,19.23
2024-08-22 15:28:35,True,10246,19.23
2024-08-22 15:28:36,True,10246,19.23
2024-08-22 15:28:37,True,10246,19.23
2024-08-22 15:28:38,True,10246,19.23
2024-08-22 15:28:39,True,10246,19.23
2024-08-22 15:28:41,True,10246,19.23
2024-08-22 15:28:42,True,10246,19.23
2024-08-22 15:28:43,True,10246,19.23
2024-08-22 15:28:44,True,10246,19.23
2024-08-22 15:28:45,True,10246,19.23
2024-08-22 15:28:46,True,10246,19.23
2024-08-22 15:28:47,False,10246,19.23
2024-08-22 15:28:48,False,10246,19.23
2024-08-22 15:28:50,False,10246,19.23
2024-08-22 15:28:51,False,10246,19.23
2024-08-22 15:28:52,False,10246,19.23
2024-08-22 15:28:53,False,10246,19.23
2024-08-22 15:28:54,False,10246,19.23
2024-08-22 15:28:55,False,10246,19.23
2024-08-22 15:28:56,False,10246,19.23
2024-08-22 15:28:58,True,10246,19.23
2024-08-22 15:28:59,True,10246,19.23
2024-08-22 15:29:00,True,10246,19.23
2024-08-22 15:29:01,True,10246,19.23
2024-08-22 15:29:02,True,10246,19.23
2024-08-22 15:29:03,True,10246,19.23
2024-08-22 15:29:04,True,10246,19.23
2024-08-22 15:29:05,True,10246,19.23
2024-08-22 15:29:06,True,10246,19.23
2024-08-22 15:29:08,True,10246,19.23
2024-08-22 15:29:09,True,10246,19.23
2024-08-22 15:29:10,True,10246,19.23
2024-08-22 15:29:11,True,10291,19.23
2024-08-22 15:29:12,True,10291,19.23
2024-08-22 15:29:13,True,10291,19.23
2024-08-22 15:29:14,True,10291,19.23
2024-08-22 15:29:15,True,10291,19.23
2024-08-22 15:29:17,True,10291,19.23
2024-08-22 15:29:18,True,10291,19.23
2024-08-22 15:29:19,True,10291,19.23
2024-08-22 15:29:20,True,10291,19.23
2024-08-22 15:29:21,True,10291,19.23
2024-08-22 15:29:22,True,10291,19.23
2024-08-22 15:29:23,True,10291,19.23
2024-08-22 15:29:25,True,10291,19.23
2024-08-22 15:29:26,True,10291,19.23
2024-08-22 15:29:27,True,10291,19.23
2024-08-22 15:29:28,True,10291,19.23
2024-08-22 15:29:29,True,10291,19.23
2024-08-22 15:29:30,True,10291,19.23
2024-08-22 15:29:31,True,10291,19.23
2024-08-22 15:29:32,True,10291,19.23
2024-08-22 15:29:34,True,10291,19.23
2024-08-22 15:29:35,True,10291,19.23
2024-08-22 15:29:36,True,10291,19.23
2024-08-22 15:29:37,True,10291,19.23
2024-08-22 15:29:38,True,10291,19.23
2024-08-22 15:29:39,True,10291,19.23
2024-08-22 15:29:40,True,10291,19.23
2024-08-22 15:29:41,True,10291,19.23
2024-08-22 15:29:43,True,10291,19.23
2024-08-22 15:29:44,True,10291,19.23
2024-08-22 15:29:45,True,10291,19.23
2024-08-22 15:29:46,True,10291,19.23
2024-08-22 15:29:47,True,10291,19.23
2024-08-22 15:29:48,True,10291,19.23
2024-08-22 15:29:49,True,10291,19.23
2024-08-22 15:29:51,True,10291,19.23
2024-08-22 15:29:52,True,10291,19.23
2024-08-22 15:29:53,True,10291,19.23
2024-08-22 15:29:54,True,10291,19.23
2024-08-22 15:29:55,True,10291,19.23
2024-08-22 15:29:56,True,10291,19.23
2024-08-22 15:29:57,True,10291,19.23
