Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.9,695,45,52,1021.3,1016.3,0,2024-08-27 06:47:40
21,696,45,52,1021.3,1016.3,0,2024-08-27 06:57:46
