Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
19.1,632,50,55,1030.8,1025.7,0,2024-08-19 04:14:15
19.3,668,50,53,1030.8,1025.7,0,2024-08-19 04:24:20
19.4,683,50,53,1030.7,1025.6,0,2024-08-19 04:34:27
