timestamp,motion_value,light,temp
2024-09-05 11:04:29,True,22595,18.1
2024-09-05 11:04:31,True,22595,18.1
2024-09-05 11:04:32,True,22595,18.1
2024-09-05 11:04:33,True,22595,18.1
2024-09-05 11:04:34,True,22595,18.1
2024-09-05 11:04:36,True,22595,18.1
2024-09-05 11:04:37,True,22595,18.1
2024-09-05 11:04:38,False,22595,18.1
2024-09-05 11:04:39,False,22595,18.1
2024-09-05 11:04:40,False,22595,18.1
2024-09-05 11:04:41,False,22595,18.1
2024-09-05 11:04:43,False,22595,18.1
2024-09-05 11:04:44,False,22595,18.1
2024-09-05 11:04:45,False,22595,18.1
2024-09-05 11:04:46,False,22595,18.1
2024-09-05 11:04:47,False,22595,18.1
2024-09-05 11:04:48,False,22595,18.1
2024-09-05 11:04:49,False,22595,18.1
2024-09-05 11:04:50,False,22595,18.1
2024-09-05 11:04:52,False,22595,18.1
2024-09-05 11:04:53,False,22595,18.1
2024-09-05 11:04:54,True,22595,18.1
2024-09-05 11:04:55,True,22595,18.1
2024-09-05 11:04:56,True,22595,18.1
2024-09-05 11:04:57,True,22595,18.1
2024-09-05 11:04:59,True,22595,18.1
2024-09-05 11:05:00,True,22595,18.1
2024-09-05 11:05:01,True,22595,18.1
2024-09-05 11:05:02,True,22595,18.1
2024-09-05 11:05:03,True,22595,18.1
2024-09-05 11:05:04,True,22595,18.1
2024-09-05 11:05:05,True,22595,18.1
2024-09-05 11:05:06,True,22595,18.1
2024-09-05 11:05:07,True,22595,18.1
2024-09-05 11:05:09,True,22595,18.1
2024-09-05 11:05:10,True,22595,18.1
2024-09-05 11:05:11,True,22595,18.1
2024-09-05 11:05:12,True,22595,18.1
2024-09-05 11:05:13,True,22595,18.1
2024-09-05 11:05:14,True,22595,18.1
2024-09-05 11:05:16,True,22595,18.1
2024-09-05 11:05:17,True,22595,18.1
2024-09-05 11:05:18,True,22595,18.1
2024-09-05 11:05:19,True,22595,18.1
2024-09-05 11:05:20,True,22595,18.1
2024-09-05 11:05:22,False,22595,18.1
2024-09-05 11:05:23,True,22595,18.1
2024-09-05 11:05:24,True,22595,18.1
2024-09-05 11:05:25,True,22595,18.1
2024-09-05 11:05:26,True,22595,18.1
2024-09-05 11:05:27,True,22595,18.1
2024-09-05 11:05:29,True,22595,18.1
2024-09-05 11:05:30,True,22595,18.1
