timestamp,motion_value,light,temp
2024-08-30 11:50:55,False,16345,20.36
2024-08-30 11:50:56,False,16345,20.36
2024-08-30 11:50:57,False,16345,20.36
2024-08-30 11:50:58,False,16345,20.36
2024-08-30 11:51:00,False,16345,20.36
2024-08-30 11:51:01,False,16345,20.36
2024-08-30 11:51:02,False,16345,20.36
2024-08-30 11:51:03,False,16345,20.36
2024-08-30 11:51:04,True,16345,20.36
2024-08-30 11:51:05,True,16345,20.36
2024-08-30 11:51:06,True,16345,20.36
2024-08-30 11:51:08,True,16345,20.36
2024-08-30 11:51:09,True,16345,20.36
2024-08-30 11:51:10,True,16345,20.36
2024-08-30 11:51:11,True,16345,20.36
2024-08-30 11:51:12,True,16345,20.36
2024-08-30 11:51:13,True,16345,20.36
2024-08-30 11:51:14,False,16345,20.36
2024-08-30 11:51:15,False,16345,20.36
2024-08-30 11:51:16,False,16345,20.36
2024-08-30 11:51:17,False,16345,20.36
2024-08-30 11:51:18,False,16345,20.36
2024-08-30 11:51:20,False,16345,20.36
2024-08-30 11:51:21,True,16345,20.36
2024-08-30 11:51:22,True,16345,20.36
2024-08-30 11:51:23,True,16345,20.36
2024-08-30 11:51:25,True,16345,20.36
2024-08-30 11:51:26,True,16345,20.36
2024-08-30 11:51:27,True,16345,20.36
2024-08-30 11:51:28,True,16345,20.36
2024-08-30 11:51:29,True,16345,20.36
2024-08-30 11:51:30,True,16345,20.36
2024-08-30 11:51:32,True,16345,20.36
2024-08-30 11:51:33,True,16345,20.36
2024-08-30 11:51:34,True,16345,20.36
2024-08-30 11:51:35,True,16345,20.36
2024-08-30 11:51:36,True,16345,20.36
2024-08-30 11:51:37,True,16345,20.36
2024-08-30 11:51:39,True,16345,20.36
2024-08-30 11:51:40,True,16345,20.36
2024-08-30 11:51:41,True,16345,20.36
2024-08-30 11:51:42,True,16345,20.36
2024-08-30 11:51:43,True,16345,20.36
2024-08-30 11:51:44,True,16345,20.36
2024-08-30 11:51:45,True,16345,20.36
2024-08-30 11:51:46,True,16345,20.36
2024-08-30 11:51:47,True,16345,20.36
2024-08-30 11:51:49,True,16345,20.36
2024-08-30 11:51:50,True,16345,20.36
2024-08-30 11:51:51,True,16345,20.36
