timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx
2024-09-05 13:42:22,571,44,55,1027,1021.9,0
2024-09-05 13:42:23,571,44,55,1027,1021.9,0
2024-09-05 13:42:24,571,44,55,1027,1021.9,0
2024-09-05 13:42:25,571,44,55,1027,1021.9,0
2024-09-05 13:42:26,571,44,55,1027,1021.9,0
2024-09-05 13:42:27,571,44,55,1027,1021.9,0
2024-09-05 13:42:28,571,44,55,1027,1021.9,0
2024-09-05 13:42:29,571,44,55,1027,1021.9,0
2024-09-05 13:42:30,571,44,55,1027,1021.9,0
2024-09-05 13:42:31,571,44,55,1027,1021.9,0
2024-09-05 13:42:32,571,44,55,1027,1021.9,0
2024-09-05 13:42:33,571,44,55,1027,1021.9,0
2024-09-05 13:42:34,571,44,55,1027,1021.9,0
2024-09-05 13:42:35,571,44,55,1027,1021.9,0
2024-09-05 13:42:36,571,44,55,1027,1021.9,0
2024-09-05 13:42:37,571,44,55,1027,1021.9,0
2024-09-05 13:42:38,571,44,55,1027,1021.9,0
2024-09-05 13:42:39,571,44,55,1027,1021.9,0
