Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
19.4,672,60,53,1024,1019,0,2024-08-15 08:15:18
19.2,649,60,54,1024.1,1019.1,0,2024-08-15 08:25:25
19.3,740,60,54,1024.1,1019.1,0,2024-08-15 08:35:30
