Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
19.7,551,35,51,1015.5,1010.5,0,2024-09-02 00:51:16
19.5,551,35,52,1015.4,1010.4,0,2024-09-02 01:01:21
