timestamp,motion_value,light,temp
2024-08-26 12:09:18,False,22346,18.53
2024-08-26 12:09:19,False,22346,18.53
2024-08-26 12:09:20,False,22346,18.53
2024-08-26 12:09:21,False,22346,18.53
2024-08-26 12:09:22,False,22346,18.53
2024-08-26 12:09:24,False,22346,18.53
2024-08-26 12:09:25,False,22346,18.53
2024-08-26 12:09:26,False,22346,18.53
2024-08-26 12:09:27,False,22346,18.53
2024-08-26 12:09:28,False,22346,18.53
2024-08-26 12:09:30,False,22346,18.53
2024-08-26 12:09:31,False,22346,18.53
2024-08-26 12:09:32,False,22346,18.53
2024-08-26 12:09:33,False,22346,18.53
2024-08-26 12:09:34,False,22346,18.53
2024-08-26 12:09:35,True,22346,18.53
2024-08-26 12:09:36,True,22346,18.53
2024-08-26 12:09:38,True,22346,18.53
2024-08-26 12:09:39,True,22346,18.53
2024-08-26 12:09:40,True,22346,18.53
2024-08-26 12:09:41,True,22346,18.53
2024-08-26 12:09:43,True,22346,18.53
2024-08-26 12:09:44,True,22346,18.53
2024-08-26 12:09:45,True,22346,18.53
2024-08-26 12:09:46,True,22346,18.53
2024-08-26 12:09:47,True,22346,18.53
2024-08-26 12:09:48,True,22346,18.53
2024-08-26 12:09:49,False,22346,18.53
2024-08-26 12:09:50,True,22346,18.53
2024-08-26 12:09:51,True,22346,18.53
2024-08-26 12:09:53,True,22346,18.53
2024-08-26 12:09:54,True,22346,18.53
2024-08-26 12:09:55,True,22346,18.53
2024-08-26 12:09:56,True,22346,18.53
2024-08-26 12:09:57,True,22346,18.53
2024-08-26 12:09:58,True,22346,18.53
2024-08-26 12:09:59,True,22346,18.53
2024-08-26 12:10:00,True,22346,18.53
2024-08-26 12:10:01,True,22346,18.53
2024-08-26 12:10:02,True,22346,18.53
2024-08-26 12:10:04,True,22346,18.53
2024-08-26 12:10:05,True,22346,18.53
2024-08-26 12:10:06,True,22346,18.53
2024-08-26 12:10:07,True,22346,18.53
2024-08-26 12:10:08,False,22346,18.53
2024-08-26 12:10:09,False,22346,18.53
2024-08-26 12:10:10,False,22346,18.53
2024-08-26 12:10:11,False,22346,18.53
2024-08-26 12:10:13,False,22346,18.53
2024-08-26 12:10:14,True,22346,18.53
2024-08-26 12:10:15,True,22346,18.53
2024-08-26 12:10:16,True,22346,18.53
2024-08-26 12:10:17,True,22346,18.53
2024-08-26 12:10:18,True,22346,18.53
2024-08-26 12:10:19,True,22346,18.53
2024-08-26 12:10:20,True,22346,18.53
2024-08-26 12:10:21,True,22346,18.53
2024-08-26 12:10:23,True,22346,18.53
2024-08-26 12:10:24,True,22346,18.53
2024-08-26 12:10:25,True,22346,18.53
2024-08-26 12:10:26,True,22346,18.53
2024-08-26 12:10:27,True,22346,18.53
2024-08-26 12:10:28,True,22346,18.53
2024-08-26 12:10:29,True,22346,18.53
2024-08-26 12:10:30,True,22346,18.53
2024-08-26 12:10:32,True,22346,18.53
2024-08-26 12:10:33,True,22346,18.53
2024-08-26 12:10:34,True,22346,18.53
2024-08-26 12:10:35,True,22346,18.53
2024-08-26 12:10:36,True,22346,18.53
2024-08-26 12:10:37,True,22346,18.53
