Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.7,609,33,56,1035.8,1030.7,0,2024-09-03 03:35:48
20.5,662,34,53,1035.6,1030.5,0,2024-09-03 03:45:54
