Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.6,702,35,53,1035.8,1030.7,0,2024-09-03 06:22:28
20.6,741,35,53,1035.9,1030.8,0,2024-09-03 06:32:34
