Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.2,625,51,51,1030.3,1025.2,0,2024-09-11 00:36:20
20.1,629,51,52,1030.2,1025.1,0,2024-09-11 00:46:24
