Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
22,728,42,53,1021.6,1016.6,0,2024-09-09 03:36:54
22.1,754,42,52,1021.5,1016.5,0,2024-09-09 03:47:00
