timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx
2024-08-30 15:37:05,660,41,52,1005,1000,0
2024-08-30 15:37:06,660,41,52,1005,1000,0
2024-08-30 15:37:07,660,41,52,1005,1000,0
2024-08-30 15:37:08,660,41,52,1005,1000,0
2024-08-30 15:37:09,660,41,52,1005,1000,0
2024-08-30 15:37:10,660,41,52,1005,1000,0
2024-08-30 15:37:11,660,41,52,1005,1000,0
2024-08-30 15:37:12,660,41,52,1005,1000,0
2024-08-30 15:37:13,660,41,52,1005,1000,0
2024-08-30 15:37:14,660,41,52,1005,1000,0
2024-08-30 15:37:15,660,41,52,1005,1000,0
2024-08-30 15:37:16,660,41,52,1005,1000,0
2024-08-30 15:37:17,660,41,52,1005,1000,0
2024-08-30 15:37:18,660,41,52,1005,1000,0
2024-08-30 15:37:19,660,41,52,1005,1000,0
2024-08-30 15:37:20,660,41,52,1005,1000,0
2024-08-30 15:37:21,660,41,52,1005,1000,0
2024-08-30 15:37:22,660,41,52,1005,1000,0
2024-08-30 15:37:23,660,41,52,1005,1000,0
2024-08-30 15:37:24,660,41,52,1005,1000,0
2024-08-30 15:37:25,660,41,52,1005,1000,0
2024-08-30 15:37:26,660,41,52,1005,1000,0
2024-08-30 15:37:27,660,41,52,1005,1000,0
2024-08-30 15:37:28,660,41,52,1005,1000,0
2024-08-30 15:37:29,660,41,52,1005,1000,0
