Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.1,900,41,52,1019.6,1014.6,0,2024-08-29 02:00:46
