timestamp,motion_value,light,temp
2024-08-15 15:57:20,False,22748,17.82
2024-08-15 15:57:21,False,22748,17.82
2024-08-15 15:57:22,False,22748,17.82
2024-08-15 15:57:23,False,22748,17.82
2024-08-15 15:57:24,False,22748,17.82
2024-08-15 15:57:25,True,22748,17.82
2024-08-15 15:57:26,True,22748,17.82
2024-08-15 15:57:28,True,22748,17.82
2024-08-15 15:57:29,True,22748,17.82
2024-08-15 15:57:30,True,22748,17.82
2024-08-15 15:57:31,True,22748,17.82
2024-08-15 15:57:32,True,22748,17.82
2024-08-15 15:57:33,True,22748,17.82
2024-08-15 15:57:34,True,22748,17.82
2024-08-15 15:57:36,True,22748,17.82
2024-08-15 15:57:37,True,22748,17.82
2024-08-15 15:57:38,True,22748,17.82
2024-08-15 15:57:39,True,22748,17.82
2024-08-15 15:57:40,True,22748,17.82
2024-08-15 15:57:41,False,22748,17.82
2024-08-15 15:57:43,True,22748,17.82
2024-08-15 15:57:44,True,22748,17.82
2024-08-15 15:57:45,True,22748,17.82
2024-08-15 15:57:46,True,22748,17.82
