Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.5,567,47,53,1026.1,1021,0,2024-08-22 00:10:24
20.8,638,47,53,1026.1,1021,0,2024-08-22 00:20:28
