Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20,564,45,52,1031.7,1026.6,0,2024-09-10 02:09:11
19.8,565,45,52,1031.6,1026.5,0,2024-09-10 02:19:17
