Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.1,499,41,58,1015.9,1010.9,0,2024-08-27 23:16:27
20,537,41,61,1015.8,1010.8,0,2024-08-27 23:26:31
