Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
21.9,637,40,52,1006.6,1001.6,0,2024-08-30 02:43:57
21.9,629,40,54,1006.6,1001.6,0,2024-08-30 02:54:01
