timestamp,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx
2024-08-30 15:11:00,708,41,55,1005,1000,0
2024-08-30 15:11:01,708,41,55,1005,1000,0
2024-08-30 15:11:02,708,41,55,1005,1000,0
2024-08-30 15:11:03,708,41,55,1005,1000,0
2024-08-30 15:11:04,708,41,55,1005,1000,0
2024-08-30 15:11:05,708,41,55,1005,1000,0
2024-08-30 15:11:06,708,41,55,1005,1000,0
2024-08-30 15:11:07,708,41,55,1005,1000,0
2024-08-30 15:11:08,708,41,55,1005,1000,0
2024-08-30 15:11:09,708,41,55,1005,1000,0
2024-08-30 15:11:10,708,41,55,1005,1000,0
2024-08-30 15:11:11,708,41,55,1005,1000,0
2024-08-30 15:11:12,708,41,55,1005,1000,0
2024-08-30 15:11:13,708,41,55,1005,1000,0
2024-08-30 15:11:14,708,41,55,1005,1000,0
2024-08-30 15:11:15,708,41,55,1005,1000,0
2024-08-30 15:11:16,708,41,55,1005,1000,0
2024-08-30 15:11:17,708,41,55,1005,1000,0
2024-08-30 15:11:18,708,41,55,1005,1000,0
2024-08-30 15:11:19,708,41,55,1005,1000,0
2024-08-30 15:11:20,708,41,55,1005,1000,0
2024-08-30 15:11:21,708,41,55,1005,1000,0
2024-08-30 15:11:22,708,41,55,1005,1000,0
2024-08-30 15:11:23,708,41,55,1005,1000,0
2024-08-30 15:11:24,708,41,55,1005,1000,0
2024-08-30 15:11:25,708,41,55,1005,1000,0
2024-08-30 15:11:26,708,41,55,1005,1000,0
2024-08-30 15:11:27,708,41,55,1005,1000,0
2024-08-30 15:11:28,708,41,55,1005,1000,0
2024-08-30 15:11:29,708,41,55,1005,1000,0
2024-08-30 15:11:30,708,41,55,1005,1000,0
2024-08-30 15:11:31,708,41,55,1005,1000,0
2024-08-30 15:11:32,708,41,55,1005,1000,0
2024-08-30 15:11:33,708,41,55,1005,1000,0
