Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
19.8,578,40,54,1018.3,1013.3,0,2024-08-29 03:21:32
19.7,635,40,54,1018.2,1013.2,0,2024-08-29 03:31:37
