timestamp,motion_value,light,temp
2024-09-11 10:03:54,True,22609,18.95
2024-09-11 10:03:55,True,22609,18.95
2024-09-11 10:03:56,True,22609,18.95
2024-09-11 10:03:57,True,22609,18.95
2024-09-11 10:03:59,True,22609,18.95
2024-09-11 10:04:00,True,22609,18.95
2024-09-11 10:04:01,True,22609,18.95
2024-09-11 10:04:02,False,22609,18.95
2024-09-11 10:04:03,False,22609,18.95
2024-09-11 10:04:05,False,22609,18.95
2024-09-11 10:04:06,False,22609,18.95
2024-09-11 10:04:07,False,22609,18.95
2024-09-11 10:04:08,False,22609,18.95
2024-09-11 10:04:09,False,22609,18.95
2024-09-11 10:04:10,False,22609,18.95
2024-09-11 10:04:11,False,22609,18.95
2024-09-11 10:04:12,False,22609,18.95
2024-09-11 10:04:13,False,22609,18.95
2024-09-11 10:04:15,False,22609,18.95
2024-09-11 10:04:16,False,22609,18.95
2024-09-11 10:04:17,True,22609,18.95
2024-09-11 10:04:18,True,22609,18.95
2024-09-11 10:04:19,True,22609,18.95
2024-09-11 10:04:20,True,22609,18.95
2024-09-11 10:04:21,True,22609,18.95
2024-09-11 10:04:22,True,22609,18.95
2024-09-11 10:04:24,True,22609,18.95
2024-09-11 10:04:25,True,22609,18.95
2024-09-11 10:04:26,True,22609,18.95
2024-09-11 10:04:27,True,22609,18.95
2024-09-11 10:04:28,True,22609,18.95
2024-09-11 10:04:29,True,22609,18.95
2024-09-11 10:04:30,True,22609,18.95
2024-09-11 10:04:31,True,22609,18.95
2024-09-11 10:04:32,True,22609,18.95
2024-09-11 10:04:34,True,22609,18.95
2024-09-11 10:04:35,True,22609,18.95
2024-09-11 10:04:36,True,22609,18.95
2024-09-11 10:04:37,True,22609,18.95
2024-09-11 10:04:38,True,22609,18.95
2024-09-11 10:04:39,True,22609,18.95
2024-09-11 10:04:40,True,22609,18.95
2024-09-11 10:04:42,True,22609,18.95
2024-09-11 10:04:43,True,22609,18.95
2024-09-11 10:04:44,True,22609,18.95
2024-09-11 10:04:45,True,22609,18.95
