timestamp,motion_value,light,temp
2024-09-02 10:07:14,False,22611,19.8
2024-09-02 10:07:15,False,22611,19.8
2024-09-02 10:07:16,False,22611,19.8
2024-09-02 10:07:17,False,22611,19.8
2024-09-02 10:07:19,False,22611,19.8
2024-09-02 10:07:20,False,22611,19.8
2024-09-02 10:07:21,False,22611,19.8
2024-09-02 10:07:22,False,22611,19.8
2024-09-02 10:07:23,False,22611,19.8
2024-09-02 10:07:24,True,22611,19.8
2024-09-02 10:07:26,True,22611,19.8
2024-09-02 10:07:27,True,22611,19.8
2024-09-02 10:07:28,True,22611,19.8
2024-09-02 10:07:29,True,22611,19.8
2024-09-02 10:07:30,True,22611,19.8
2024-09-02 10:07:31,True,22611,19.8
2024-09-02 10:07:32,True,22611,19.8
