Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,timestamp
20.3,541,45,54,1023.3,1018.3,0,2024-08-27 03:15:49
20.6,606,45,52,1023.2,1018.2,0,2024-08-27 03:25:54
