Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.5,694,45,52,1021.3,1016.3,0,2024-08-26 04:43:52
20.3,694,45,51,1021.1,1016.1,0,2024-08-26 04:53:57
