Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.4,701,46,52,1022.3,1017.3,0,2024-08-26 06:55:01
