Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
20.3,425,49,54,1031.9,1026.8,0,2024-09-10 22:45:20
