Temperature,CO2,Humidity,Noise,Pressure,AbsolutePressure,health_idx,min_temp,max_temp,date_max_temp,date_min_temp,timestamp
19.5,551,35,52,1015.4,1010.4,0,2024-09-02 01:01:21
